molecular weight,molecular formula,strength
360.23006,C22H32O4,2251939.0
360.25119,C19H36O6,8231606.0
360.287575,C20H40O5,3709654.0
362.0274,C16H10O10,5553379.0
362.0637850000001,C17H14O9,12927235.0
362.084915,C14H18O11,3223830.0
362.10017,C18H18O8,18534692.0
362.1213,C15H22O10,7432503.0
362.136555,C19H22O7,10330436.0
362.157685,C16H26O9,6050136.0
362.17294,C20H26O6,9388389.0
362.19407,C17H30O8,5742968.0
362.209325,C21H30O5,5366150.0
362.230455,C18H34O7,19653016.0
362.24571,C22H34O4,6961575.0
364.04305,C16H12O10,10409984.0
364.079435,C17H16O9,17766434.0
364.100565,C14H20O11,1740853.0
364.11582,C18H20O8,16877634.0
364.13695,C15H24O10,2067542.0
364.152205,C19H24O7,17487972.0
364.173335,C16H28O9,1664631.0
364.18859,C20H28O6,12785797.0
364.20972,C17H32O8,2208920.0
364.224975,C21H32O5,7184550.0
364.246105,C18H36O7,3034298.0
364.26136,C22H36O4,9552071.000000002
366.022315,C15H10O11,5031707.0
366.0587,C16H14O10,18313020.0
366.095085,C17H18O9,19980126.0
366.13147,C18H22O8,22429568.0
366.167855,C19H26O7,21897122.0
366.188985,C16H30O9,3338165.0
366.20424,C20H30O6,18718660.0
366.22537,C17H34O8,3399639.0
366.240625,C21H34O5,8513509.0
368.016835,C18H8O9,1643106.0
368.037965,C15H12O11,11282038.0
368.05322,C19H12O8,1739908.0
368.07435,C16H16O10,18835096.0
368.089605,C20H16O7,2715303.0
368.110735,C17H20O9,23684794.0
368.14712,C18H24O8,21448412.0
368.183505,C19H28O7,18667264.0
368.19876,C23H28O4,1561357.0
368.21989,C20H32O6,22300450.0
368.256275,C21H36O5,7411524.0
368.29266,C22H40O4,1525094.0
370.01723,C14H10O12,1885646.0
370.032485,C18H10O9,3954141.0
370.053615,C15H14O11,10882545.0
370.06887,C19H14O8,4173312.0
370.09,C16H18O10,21499412.0
370.105255,C20H18O7,3243555.0
370.126385,C17H22O9,24432184.0
370.14164,C21H22O6,1741382.0
