molecular weight,molecular formula,strength
730.3135340000001,C37H50O11N2S1,4119105.0
730.3499190000001,C38H54O10N2S1,3326481.0
737.2869850000001,C39H47O11N1S1,4415616.0
737.3233700000001,C40H51O10N1S1,3938388.0
743.37032,C40H57O10N1S1,3836914.0
745.9293440000001,C23H10O25N2S1,3369001.0
746.3448340000001,C38H54O11N2S1,5883458.0
747.3189530000001,C40H49O9N3S1,3237328.0
751.302635,C40H49O11N1S1,3192780.0
771.2918139999999,C31H53O15N3S2,4651209.999999999
776.3342690000001,C42H52O10N2S1,3052409.0
778.3135340000001,C41H50O11N2S1,3601190.0
789.3295180000001,C42H51O10N3S1,3256601.0
919.344895,C48H57O15N1S1,3258811.0
927.31947,C42H57O20N1S1,11672606.0
941.3351200000001,C43H59O20N1S1,4247350.0
975.3558549999999,C47H61O19N1S1,7418365.0
975.3744809999998,C48H65O16N1S2,3428853.0
