molecular weight,molecular formula,strength
332.162375,C19H24O5,0.000170322997581368
332.19876000000005,C20H28O4,7.59665905413329e-05
333.04259400000007,C22H7O3N1,5.38502482816833e-05
333.084854,C16H15O7N1,5.19250693914808e-05
333.11471300000005,C16H19O3N3S1,6.28245813340368e-05
334.032485,C15H10O9,0.000314998588039671
334.06887,C16H14O8,0.000404657201289454
334.04774,C19H10O6,6.31816350247648e-05
334.09000000000003,C13H18O10,6.16608424286274e-05
334.14164,C18H22O6,0.000415749767068267
334.105255,C17H18O7,0.000505869727460549
334.178025,C19H26O5,0.000166340100989553
334.21441000000004,C20H30O4,5.27849920316877e-05
335.02185900000006,C21H5O4N1,6.19794395544668e-05
335.058244,C22H9O3N1,8.49721025592538e-05
335.064119,C15H13O8N1,7.95996170159107e-05
335.12163400000003,C13H21O9N1,0.000133383633502221
336.01175,C14H8O10,0.000134895756916738
335.10050400000006,C16H17O7N1,5.50287492425634e-05
336.02700500000003,C18H8O7,5.2439635154339e-05
336.048135,C15H12O9,0.00044658170209846
336.06339,C19H12O6,5.2690383240512e-05
336.08452,C16H16O8,0.000676735724216077
336.095753,C15H16O7N2,4.72411726190539e-05
336.099775,C20H16O5,4.57006910139002e-05
336.120905,C17H20O7,0.000952489039891418
336.132138,C16H20O6N2,0.00017414185670838
336.15729,C18H24O6,0.000480474365980124
336.19367500000004,C19H28O5,0.000131277605328628
337.004495,C17H7O5N1S1,4.92446186110003e-05
337.03750900000006,C21H7O4N1,0.000151044430122667
337.07389400000005,C22H11O3N1,4.73679006341072e-05
337.07976900000006,C15H15O8N1,6.89930143421585e-05
338.0274,C14H10O10,0.00032305481526758
338.04265499999997,C18H10O7,8.47366806835376e-05
338.06378500000005,C15H14O9,0.000698633813716755
338.07904,C19H14O6,7.77277507718984e-05
338.10017,C16H18O8,0.00148614761277659
338.136555,C17H22O7,0.00124243799943134
338.17294000000004,C18H26O6,0.000376512524509907
339.01677400000005,C20H5O5N1,6.00804562607873e-05
339.05315900000005,C21H9O4N1,0.000114210882713754
339.05903400000005,C14H13O9N1,6.74754374294421e-05
339.09541900000005,C15H17O8N1,8.49415065538388e-05
339.10665200000005,C14H17O7N3,4.68426723420109e-05
340.02192,C17H8O8,7.40147083151198e-05
340.04305,C14H12O10,0.000581423469383025
340.058305,C18H12O7,0.000152812698706058
340.079435,C15H16O9,0.00144057141196296
340.11582,C16H20O8,0.00211901652578704
340.09469,C19H16O6,0.000120346669953344
340.131075,C20H20O5,8.52232643590833e-05
340.152205,C17H24O7,0.000855483116569309
340.16746,C21H24O4,5.00228328040479e-05
340.170831,C18H28O4S1,0.000140682426245739
340.207216,C19H32O3S1,0.00266621000421703
340.18859,C18H28O6,0.000112760722321881
341.03242400000005,C20H7O5N1,0.000114041655023078
341.07468400000005,C14H15O9N1,8.85465697462702e-05
342.022315,C13H10O11,0.000117789242570175
341.11106900000004,C15H19O8N1,6.06058349942133e-05
342.073955,C18H14O7,0.000212955437677315
342.03757,C17H10O8,0.000202171351844923
